ID	TARGET	TEXT	STANCE
8826	开放二胎	#妈 我不要孩子可以么#国家明明开放二胎了，生育政策放宽了，可越来越多的人不愿意结婚生孩子了！	UNKNOWN
8827	开放二胎	刚从南京东路 Apple Store 出来，顺路听到一老外感叹道：Always a lot of people inside! 我想跟她说：我们这才开放二胎 ???	UNKNOWN
8828	开放二胎	2016，全面二孩政策正式推行，随着“生两个好”成为新的计生国策，中国的房价会不可避免的进入缓坡式下滑的周期。包括北上广深在内的所有中国大陆城市，房价都不可避免的进入下降。。。	UNKNOWN
8829	开放二胎	开放生二胎撞上2016金融危机宝宝该怎么过啊	UNKNOWN
8830	开放二胎	天空中最亮的一颗星，哈哈，周末要吃好多好吃的，慰劳我这最辛苦的一周、周五验收结束就好，让一切随风而去吧，响应来就来吧，我的宝宝是最厉害的孩儿，天天跟着妈妈到处奔波，如果生两个真的可以叫我妹起的名字了吴法吴天了 http://t.cn/R5w8757	UNKNOWN
8831	开放二胎	#全面二胎#有没有农村刷墙的工程，刷宣传语，刷宣传画，我想承包	UNKNOWN
8832	开放二胎	老妈一大早大妹陪去医院（小问题大家不用担心），我刷牙洗脸都没就出门买菜煮饭，现在才躺着休息会，再去刷牙，然后看书，一大早这样有点累还一阵油烟味，还好这次菜炒的比昨天好，弟弟妹妹说棒棒嗒，挽回点面子了，今晚椰子鸡和煲仔饭做起来所以说生多几个女儿多好！我要生两个女儿	UNKNOWN
8833	开放二胎	所以说 根本连一个小孩都照顾不好 为什么要生两个 生了出来又不能照顾得很好 教育得很好 每个人都要负起自己的责任 虽说有时被朋友说这是累赘 但到底就算背负起这个累赘 仍然教育不好我弟 那个小婊砸 就算是以前 朋友看电影 我不能去 倒数我不能去 煲腊我不能去 总是要看着他 说到底 没温暖到心里去	UNKNOWN
8834	开放二胎	二胎政策开放了，此文献给80-90后的，特别是80后的，因为你们已经成为了中华上下五千年文明的独生子女 http://t.cn/R5Nj2fD	UNKNOWN
8835	开放二胎	夏天到了 每次下班工作服的衣领都是湿的 什么时候科室能不那么忙 感觉自己就像个陀螺 不停地疯狂地转啊转 真的好累 现在又开放二胎政策 唉 完全没有正能量了	UNKNOWN
8836	开放二胎	找一个瓜子脸老公 生两个这么可爱的小旁友的日子 指日可待	UNKNOWN
8837	开放二胎	#生孩须排号#这样的话，国家开放二胎有何意义	UNKNOWN
8838	开放二胎	我们的世界有老大和老二，但老大的世界只有我们，老大会为了取悦我们去做一些自己不想做的事。不要让老大感到我们不喜欢他，不然他的世界会崩塌。    致所有想要二胎的爸妈们#二胎#	UNKNOWN
8839	开放二胎	二胎全面放开以来，周围立马涌现出了很多二胎孕妈妈。之前允许单独生二胎的时候，看报道好像情况并没有如此火爆，数据显示并没有太多符合条件的夫妇申请二胎指标，砖家们还挺担心，这下砖家们可以放心了中国几千年的传统，威力还是蛮大的。之前砖家们的担心不过是杞人忧天而已吧！	UNKNOWN
8840	开放二胎	#全面二胎#听说中国放开二孩政策，澳洲德国英国荷兰新西兰的奶牛纷纷都吓晕了	UNKNOWN
8841	开放二胎	#Acura丨MDX#自古以来，“猴”有着聪明伶俐的寓意。恰逢猴年，国家又开放二胎政策，很多人都希望能够拥有一个“猴宝宝”。为了保证 “猴宝宝”的每次出行安全，拥有一台顶级安全的Acura MDX是最佳选择！点击阅读：http://t.cn/RGjqCxE看Acura MDX如何为您的“猴宝宝”保驾护航！	UNKNOWN
8842	开放二胎	哈哈重点来啦，学校真是花式虐单身狗啊。。。这是呼吁开放二胎做的具体的实施嘛。。有木有很高大上啊。。 |昆明·黄土...	UNKNOWN
8843	开放二胎	杭州鼓楼妹生一个 20年人口减半 驻马店妹起步生两个 人口不变或者生三个150%增长 50年后不是驻马店的天下？	UNKNOWN
8844	开放二胎	结婚多不好啊，刚结婚父母公公婆婆就让要孩子，要完一胎要二胎，没完没了了，整天因为孩子的奶粉，上学，教育，吃饭，未来，自己还管不好自己呢，唉，哪有那么多心思	UNKNOWN
8845	开放二胎	其实，性别歧视中一个重点是对女性生育成本的吝啬，众所周知，职业女性怀孕生子确实需要公司在工作安排上做出调整，多少单位就为了这一点就理直气壮地拒绝女性。面对如此恶劣的生存条件，还催婚催育，催二胎，生育成本谁承担呢？让女人都去依靠男人养家？不用说这时该想起男女平等了。	UNKNOWN
8846	开放二胎	#全面二胎#有个弟弟真的很不错“大姐拿去买饭，加点肉，加好排骨汤”[陆毅][陆毅][陆毅]@幻想爱的那个 @Yuan_想到处走走 @张亚莉莉莉 @huhu热爱生命 |合肥·南二...	UNKNOWN
8847	开放二胎	几个月备孕，直到今天才发现，一直是我一个人的游戏，他根本就没当回事，今天他还染了发，一点不顾及备孕，彻底失望了，或许他根本就不想要，是我的一厢情愿！算啦吧，与我的情况，不适合要二胎的，与他的关系越来越冷，越来越远，他一直生活在自己的世界，我的存在，只是个附件！可有可无，甚至无视！	UNKNOWN
8848	开放二胎	为什么没有人认为。所谓的成都巨响爆炸事件，其实是我们伟大的党光荣的政府正确的计生委开放二胎政策后，老天爷生了第二个孙悟空喃……	UNKNOWN
8849	开放二胎	如果爱的太深，就给他生两个女儿！#Hello六月#	UNKNOWN
8850	开放二胎	#小北夜聊#全面二胎后，未来的你，选择要几个孩子？	UNKNOWN
8851	开放二胎	如果不是精力旺盛。钱特别多。双方父母文化水平，欣赏水平在同一水平线上。千万别生二胎。要不然每天堵死你。就比如我。	UNKNOWN
8852	开放二胎	“盲目的爱会蒙蔽你的双眼” “ 是啊 不止是蒙蔽双眼 是已经都瞎了 只要离开他一个小时以上 我的大脑系统就会自动瘫痪 吃不下饭 睡不着觉 不停地流泪 就像得了绝症一样 我上周还去拜了送子观音像给他生两个孩子 一男一女 只要大街上有女人多看他两眼 我就会嫉妒得 发疯 但 这样犯法吗”#我的奇妙男友#	UNKNOWN
8853	开放二胎	婚后有了宝宝之后渐渐把微博荒废了，二胎待产中，还有19天，和我一起倒数吧，今年的万圣节给你们两都派糖@DeAr-小软骨 @_PPPing	UNKNOWN
8854	开放二胎	当下生育政策的恶果是，大多数普通人不敢生第二个孩子，权贵阶层普遍生两个孩子；普通人的一个孩子从幼儿到青年很难得到好的教育，权贵阶层的两个孩子统统享受优质教育；普通人的一个孩子依旧就业难、买房难、生存难，权贵阶层的两个孩子一路高歌，占有大部分社会资源。很显然的结果是，贫富分化加剧。	UNKNOWN
8855	开放二胎	我有两个跟妈妈一样爱我的姑姑，毛豆也有个这样的姑姑，只可惜婆婆妈当年没多生两个，那我现在岂不是很轻松！	UNKNOWN
8856	开放二胎	作为一部生活剧，#《嘿，孩子！》#以“孩子”为核心，将拍摄视角伸展到生活的方方面面，涉及的话题尖锐而深刻。在这部作品中，观众可以窥视现代都市人的百态人生。如今正值全面开放二胎之际，“生孩子”已成为热度最高的全民话题，《嘿，孩子！》的出现，可谓恰逢其时，该剧的话题热度已不言而喻。	UNKNOWN
8857	开放二胎	以前也没有人会因为计划生育政策而不生二胎，他们的心态就是大不了罚钱买户口！人口统计根本是不完整的，就90后这代已经超过70%非独了，开放二胎只是只会造成更大的人口压力/10月29日，十八届五中全会公报决议“允许全面放开二孩政策”，全面http://t.cn/RUiC28v	UNKNOWN
8858	开放二胎	开放二胎又能怎样？就你一个宝贝就够了	UNKNOWN
8859	开放二胎	你说以后你痛经我就给你敷肚皮，你说以后我们要生两个娃娃，你说你这辈子只对我好了，你说我们结婚会给我买个四万块的钻戒，你说以后我们家你煮饭，你说了好多好多幸福甜蜜的事，可是我忘记我们已经分手了…… |崇州·白头...	UNKNOWN
8860	开放二胎	新案例减肥视频：她想怀二胎，但是减前有多囊倾向，例假不规律。她看到居家瘦好多顾客减后例假规律了，所以决定尝试，没想到还没减完就成功怀上了，现在已经暂停养胎。而且她是个素食主义者。在居家瘦，无论你是怎样的情况，只要你想减，我们就会根据你的具体情况个性化指导 |秒拍视频 .	UNKNOWN
8861	开放二胎	#全面二胎# 全面二胎放开两年后。。。。小明在学校犯了错误，老师让小明把家长叫来，小明说家长不在家，舅舅可以吗？老实说行。第二天小名背着刚周岁的小舅来到学校。。。	UNKNOWN
8862	开放二胎	2016年5月26日，刘家坪乡计生办人员在关头村、关口村开展环情孕情检查访视工作，同时对甘肃省全面放开二胎实施细则进行大力宣传，积极营造“5.29”会员活动日及“7.11”世界人口纪念日氛围，发放宣传资料袋，号召全乡人民群众关心支持计生工作。	UNKNOWN
8863	开放二胎	#全面二胎#据说十年后农村标语：1.怀上来生出来养起来，就是不能打下来.2.经济搞上去，人口跟上来.3.二胎奖，一胎罚，丁克不育都该抓。4.该生不生，后悔一生。该养不养，老无所养。5.生男生女都一样，不然儿子没对象6.一人拒绝多生，全村人工受精7.农村要想富，多生孩子多种树。	UNKNOWN
8864	开放二胎	那些生二胎的，都是因为头胎是女儿啊，想生儿子啊。二胎能改变性别平衡？做梦去吧，二胎之后，大批男孩出生，一亿剩男不是梦。	UNKNOWN
8865	开放二胎	每个人都有自己的风格，或妩媚多一点，多妖娆多一点，或可爱多一点，或知性多一点，或朴实多一点，或或或。。。所以没什么好羡慕嫉妒的，只要找准自己，然后你就说独一无二不可代替的。 ??<二胎来了> |北京	UNKNOWN
8866	开放二胎	儿子今晚睡觉前跟我聊天，一直追问我为什么还不生小baby，我给他解释了种种二胎会给他造成的"麻烦"，没想到他竟然说"没关系，我不会生气，我会照顾她他。我们要给小baby买奶瓶，我给他冲奶粉，还要买小餐盘小碗，还要再准备一个凳子;如果你生两个小孩，那我们需要买两个"…我真的好感动他会这么细心	UNKNOWN
8867	开放二胎	虽然知道自己会二胎 但现在始终把小丸子当作会是自己唯一的宝贝对待 一直在追奶 吃的跟猪一样 有时真是要吃吐了 还是在吃 吃了这顿 立马接下一顿 不能放弃！保持心情愉悦！奶自然会来！越急越没奶！加油加油！为了小丸子的口粮，一定要加油！！！	UNKNOWN
8868	开放二胎	#全面二胎#收好家里的独生子女证吧，绝壁会升值的！现在，我们一起来聊聊造人，哦不，造二胎这件事吧……	UNKNOWN
8869	开放二胎	你还在关注周杰伦的二胎吗？你还在关注鹿晗，你还在关注王思聪吗？其实他跟我们没毛线关系，娱乐一会，匆匆看客！#贸贸观点# 想玩好微博，那不能只是匆匆过客，而必须学会沉淀！ |不要只当微...	UNKNOWN
8870	开放二胎	#全面二胎# 不会生啊，孩子上初中毛估估要花费10--20万，高中恐怕也得这个数，加上万一打算留学，总归培养一个孩子，没个一百万就别生了。	UNKNOWN
8871	开放二胎	早上倾盆大雨，却迎来了青华宝宝的到来商河县解家村的小苑抱着六个月的女儿，想再要二胎，做了孕前检查，期待明年抱二胎来报喜	UNKNOWN
8872	开放二胎	现在的人一到医院就好像觉得全医院的人都欠他的，那么怕花钱，生什么二胎呀。简直傻X	UNKNOWN
8873	开放二胎	选择了就自己勇敢的面对，不要把希望寄托在别人身上……//【夫妻本想生二胎给老大作伴 不料怀上三胞胎】 http://t.cn/R5WvYnO	UNKNOWN
8874	开放二胎	中国计划生育，我们不惜以孩子入外国国籍的代价到国外生孩子，现在告诉我中国全面开放二胎了？？？#二胎放开# |巴西	UNKNOWN
8875	开放二胎	真是人傻钱多，没文化就算了，百度不会上嘛，常识啊~生两个娃傻到家啦，朋友圈的笑话 |大连·中山...	UNKNOWN
8876	开放二胎	#西双版纳周莫莫的访谈#如果爱一个男人，就要给他生一个女儿。如果恨一个男人就要给他生个儿子，如果特别恨l这个男人就给他生两个儿子……好像有些道理，我竟无言以对…… |景洪·嘎洒...	UNKNOWN
8877	开放二胎	去公司路上，要不是现在太忙，我会是一个多好的家庭主妇啊。谁知道未来怎样，谁知道未来在哪。很达成一个共识，人生太短，最重要的不是成败，是经历，要变，要好玩，要丰富。想当合伙人玩，想跟着创业玩，想去麦肯锡玩，想出国读书玩，想生两个孩子玩，甩了体制，证明自己，现在觉得没啥不可能。	UNKNOWN
8878	开放二胎	原先自己觉得自己敢了个时髦，别人一个孩子我俩个，觉得自己比别人多做了一些，这二胎政策一放开，你看看院里多了很多小孩，好多人背一个抱一个，我的那点光荣感也快稀释完了，赶紧滴看自己再干点啥，不然这辈子就没有个牛逼的事了	UNKNOWN
8879	开放二胎	#全面二胎#二胎政策已公布，给你一个生二胎的理由，看到最后一条，心突然被触动的，转起↓↓↓	UNKNOWN
8880	开放二胎	最近出差少，侄子和外甥相继走向断供边缘。想想未来还会有的各种一胎二胎，我只想说，哥哥姐姐妹妹们，你们能不能少生点 |香港特区·...	UNKNOWN
8881	开放二胎	下午中医诊脉，望闻问切后，老中医很真诚的对我说：“不错啊，恢复得挺好，二胎能这样很不错了，特别是你这个年龄……”———本来气色就不错嘛！	UNKNOWN
8882	开放二胎	每个月和家人的一次旅行、或近或远，最好生两个小孩、男孩比女孩大一些、他就可以替咱守护着一家人的小公举，一个不需要你去费心的家庭朋友圈、你只管做你喜欢的、其它一切交给我，一场梦幻的婚礼，一辈子的关心和呵护，这就是我想给你的 。	UNKNOWN
8883	开放二胎	自从养了麦吉跟违背计划生育偷生了一二胎似的，但凡家里来人都要藏起来。爷爷奶奶姥姥姥爷都不知道麦吉的存在。现在全面二胎开放了，我是不是也要抱着麦吉出来溜溜了会免于处罚么？	UNKNOWN
8884	开放二胎	开放二胎，像国外的家庭生两个或三个，妈妈得多辛苦啊，大的刚领起来，又要带小的了。怪不得女人没有经济权，那确实根本没有精力和时间去赚钱啊。太他妈恐怖了。	UNKNOWN
8885	开放二胎	关于#晚婚假或取消#，提倡我们生两个，但婚假不延了，产假也休得不规范，养孩子成本依然不降，且在就业市场上更受歧视，谁愿意现在生？！还不让代孕！就让国家为我造成的单身率而担忧吧，我选择狗带。	UNKNOWN
8886	开放二胎	逛微博无意中发现的分享，太全面了，自己二胎也在囤货，果断分享，宝妈们可以借鉴一下。@孕女王 @怀孕280天 @孕事	UNKNOWN
8887	开放二胎	#全面二胎# 大家一起来回顾耳熟能详的计生宣传标语，你心里是不是也和小编一样感慨万千？	UNKNOWN
8888	开放二胎	刚戴威村过来跟我说叫我们买保险，说自己老婆在卖太平洋保险。傻逼把每个女同事和国外女客户都骂过一遍，不是很牛逼的吗？卖什么保险啊。生两个孩子就尼玛为王了，逼哪个女的没有？哎，整了个奇葩也只能帮她欲盖弥彰了，这年头，傻逼也是宝贝，呵呵。	UNKNOWN
8889	开放二胎	逼家长送孩子跨城区就学，就这样的城市综合配套，还敢提倡生二胎！就知道卖地皮给开发商，就知道赚钱，人居密度那么大，医院没医院，学校没学校，几百米的学校说不让读就不让读了，几千米以外跨城区的学校，周围都是黄土，没人没公交，能少做点黑心事吗？#南宁市教育局##广西教育局# @人民网	UNKNOWN
8890	开放二胎	今天看完了莫言先生的一篇小说《蛙》，《蛙》是一篇描述中国计划生育的长篇小说，看完以后更便于我们这些年轻人了解不久前开放二胎政策的意义	UNKNOWN
8891	开放二胎	每次有同学 带宝宝来体检打预防针， 同事就会嘲笑 说：人家都开放二胎了 ??你怎么连生头胎的对象都还没有着落呀 ！！（我心想说我都儿女双全了 好吗）	UNKNOWN
8892	开放二胎	光打滑梯这带孩子玩的就有两个孕妇！二胎时代全面来临。	UNKNOWN
8893	开放二胎	全面二胎政策开放以来，我院辅助生殖医学中心每天热线不断，很多高龄妇女咨询生育二胎的问题。由于年龄偏大，要二孩的心情急切，很多人就想通过试管婴儿技术使生育一步到位，可是卵巢“测龄”评估不佳，这可... |试管婴儿，...	UNKNOWN
8894	开放二胎	既然已经吐槽了再来吐槽下婆婆，婆婆催我们生孩子那是急得不得了，过年的时候一堆妇女在那聊孩子，婆婆就在我妈那说谁谁输卵管歪的怎么怎么吹风要拉拢我妈催我们去医院，我因为生两个孩子的问题顶撞了其中一个亲戚，婆婆当时突然变开明想不要再催了。	UNKNOWN
8895	开放二胎	我今年上初三，昨天，和一个低年级的学生闹矛盾，我把他打了，这小子恶狠狠的对我放言：“小子，你等着，我让我姐来收拾你！”说完跑了。 中午，我回到家，老妈拿着棍子站在门口，见我来了，大声骂道：“你个畜生，你是不是又欺负你舅舅了，他哭着来找我告状了！” 二胎，真他妈蛋疼	UNKNOWN
8896	开放二胎	我觉得自己还是一个涉世未深的小丫头片子，社会太黑暗，人心太险恶。我不想做出头鸟，不想做女强人，不想事事争第一，不想给自己太大压力，说我没上进心也好别的也罢。知足常乐是我一直的宗旨。我不想混入勾心斗角的商场，不想看着很多人表里不一的面孔。安安分分赚我的小钱，结个婚，生两个娃，相夫教	UNKNOWN
8897	开放二胎	看到朋友圈里一个大学宿舍的舍友更新的状态，因为生活窘迫，没有太多的物质和精神打扮收拾自己，呈现出一种廉价的精神状态，出门旅游只敢做硬座火车，还要精打细算，还要二胎...原本她不用过这样的生活，所以努力，是为了找到更好的另一半，为了后代，我不想过这样的生活...	UNKNOWN
8898	开放二胎	#全面二胎#来了！通信人可以生两个娃，将来老大去联通，老二去移动，加上老爸在电信，这样一家人就圆满了，回家后共同话题也多……	UNKNOWN
8899	开放二胎	我一直寻思的是等别人生孩子养孩子退休的时候我再挣钱，这辈子就不一定比别人用来挣钱的时间少了，也就不一定平均比别人没钱了，就没咋太着急，本来感觉有点晚了可能要赶不上，跨差国家开放二胎了，又心安理得丧着了，一个数学学太好的我	UNKNOWN
8900	开放二胎	開放二胎沒什麼，但會這麼多人不滿，出在幾點 : 1.中國男性家庭分工的教育不良。2.中國女性在就業等社會平權上的進程不良。3.世代之間的觀念差異以及家庭內的壓迫依然存在。4.中國幾乎所有比較大的民族都存在著一定量的男女不平權。人口增加確實可以鞏固穩定以及降低扶養壓力，但上述問題依舊存在	UNKNOWN
8901	开放二胎	发展经济保持稳定发展经济男性=社会不稳定因素方案：1.家庭约束 2.给工作结论：促使女性回归家庭（包括促进家暴相关立法），把就业机会让给男性经济发展暂缓，养老金亏空	UNKNOWN
8902	开放二胎	#全面二胎#二胎政策全面放开，家里的儿童房显然不够用了，是要换房子，还是改造儿童房呢？且看小优给您分享良策	UNKNOWN
8903	开放二胎	以前一直觉得这辈子要生两个小孩，热闹，现在觉得，好好生一个小孩，不管男女，把我全部的爱都给他。就够了	UNKNOWN
8904	开放二胎	国策一出又有些地球人亲戚要跑来跟我说话自己找气受…什么生一个生两个，像我这种守秩序的邪道，当然支持大家都不要生，支持地球的癌细胞早点灭亡啦，不要想太多了。	UNKNOWN
8905	开放二胎	呵呵，跟开放二胎有半毛钱关系？不是一直有超生吗？还不是照样老龄化？ — —「猎豹新闻头条」 http://t.cn/R5qLiCR	UNKNOWN
8906	开放二胎	生五个男孩子的父母面，一般情况，是比不上一男一女两男两女这样生的父母，命中有子，也有女，表示父母身心健康，并不是命里只有子，克女，或者只有女，克子，身心都偏。有男有女，大自然祝福的生法，一定是好的。50%，最和谐。	UNKNOWN
8907	开放二胎	在生二胎之前 在我家妹纸嫁出去之前 得一起出门好好耍一下	UNKNOWN
8908	开放二胎	虽然我今天已经在朋友圈发过好几条了，我还想发个微博纪念下，我最好的朋友又出名了，二胎生出个10斤6两的胖小子，我这个最佳损友不但没有心疼她受尽罪，反而笑了一天。你也太能生了！她领证，结婚，生两个孩子我都比自己经历的时候还要激动！@小壮壮1013 从此以后你有了新的称号，英雄母亲！	UNKNOWN
8909	开放二胎	哈哈，遗传了我家的大长腿，两颗卤蛋好有爱，孩子还是要生两个，一个太孤单，两个有伴，有助于他们的成长，一定要生两个	UNKNOWN
8910	开放二胎	最近小区里多了好几只出来讨生活的小奶猫。看到有人，就不远不近地跟着，喵喵咪咪地叫，躲在墙后面露出一个小脑袋，又可怜又可爱，一脸的求喂养求收留。大概是因为开放二胎，所以有母猫今年生多了，无力抚养，就让小猫早早出来讨生活了。	UNKNOWN
8911	开放二胎	走在失宠的道路上一去不复返  好想躲被窝里大哭一场#二胎时代#	UNKNOWN
8912	开放二胎	记得前两天网上说 留守儿童 估算约1亿，这样的国情为什么还开放二胎？那留守儿童不就有2亿了吗？政府按的什么心呢？？？留守儿童多么可怜，缺少父母的爱，没有美满的童年，孤单寂寞，等于半个孤儿，为什么还要加大他们的数量？ |宿州·光彩...	UNKNOWN
8913	开放二胎	这辈子就想生两个可爱的宝宝，别无他求。	UNKNOWN
8914	开放二胎	两大盆下肚，他爸说不能二胎了，毒太多会生出傻子	UNKNOWN
8915	开放二胎	#全面二胎# 中国若要强盛，人口应控制在5亿左右（美国两亿）——不继续实行“计划”，则上代“单胎”前功尽弃（但传统观念是“多子多孙”，生2胎后，应往国外赶——即保持国内“精英”5亿，又符合传统心理”多子多福“，并可以”人口众多“占领国外，不费1枪1弹，我感脚。@中国政府网	UNKNOWN
8916	开放二胎	天天相爱相杀的果果早早   其实我的梦想就是生两个女儿，天天穿的一模一样这样也算实现梦想	UNKNOWN
8917	开放二胎	现在放开二胎政策了，我在考虑要不要给小黑仔养个弟弟？	UNKNOWN
8918	开放二胎	一胎制只能使得逼婚逼生更严重，因为只有你一个人可逼啊。我是多亏还有姐姐妹妹帮衬着，才没那么大压力。政府制度改革需要考虑女性利益，但强制计生不可取。//@不厭浮生唯留夢: 我感谢过计划生育，因为这让我成了独生女享有了家庭的资源......开放二胎我是真担心以后家里老人有了更多的理由催生和逼生	UNKNOWN
8919	开放二胎	真的应该写一篇生产日记！还没出月子就快忘了！就不能时刻警醒自己别生二胎了！！千万不能好了伤疤忘了疼啊！看我儿这头发就知道老娘整个孕期有多烧心难受了吧	UNKNOWN
8920	开放二胎	不明白这么热我刚刚还是懒懒的睡了一节课/阅读课上老师说 那个年代你们家大概都生两个三个甚至四个吧/我想起每次跟啊胜哥去吃早餐 别人问我是老几呀 他不说只生我一个而是说 老大也是她老幺也是她呀/想来都是啊胜哥满满的爱/另 好多年没有拍全家福了 下次再好好聚一起好吗/我那最爱k歌也最可爱的家族。	UNKNOWN
8921	开放二胎	全面二胎，关注剖宫产后再孕。如何将二胎母亲的噩梦转化为美梦……白衣天使在行动……北京华府妇儿医院为二胎剖宫产再孕的姐妹们做全面保驾护航。	UNKNOWN
8922	开放二胎	#全面二胎# 独生子女政策就这样被终结了，从国家利益层面考量，也许有积极的意义，但对一个家庭来说，却是一辈子甚至两辈子的无奈，如果说独生政策和二胎政策都是正确的，那么，国家应该对独生家庭承担更多的义务，毕竟，他们对社会对国家付出了不菲的代价，so，他们应该享受更多更好的社会福利。	UNKNOWN
8923	开放二胎	全面二胎 生的出 養得起嗎？會教嗎？ 會生不會教孩子的多了去 何況根本沒社會資源支持女性和家庭 懷孕女性和母親的就業保障呢？再說生出來是要害孩子在霧霾里喝毒奶粉 吃元素週期表 拼死拼活高考再打一輩子工做房奴嗎 一不小心生了女孩 好一點就是好白菜被豬拱了 差一點還要怕被拐去不知那個山裡了	UNKNOWN
8924	开放二胎	呼吸惊喜水分为何如此，就是因为纯天然自然发酵的，现在二胎多，所以才这么起来的 |宁波·招宝...	UNKNOWN
8925	开放二胎	听说高中同学都二胎了 我还在这认真的下雪 冰冻三尺非一日之寒	UNKNOWN
8926	开放二胎	意大利开门红低调攒人品@朱晓雨 老师解说真是太舒服了，声音充满节奏感柔和但不缺乏激情又不是假High，耳朵要怀二胎了??????#2016欧洲杯#	UNKNOWN
8927	开放二胎	欢乐颂黑我大南通啊！啥时候要坐汽车去上海了？汽车就2个多小时，火车你绕濠河交汇的吗？我南通有那么穷吗？要不要来看看。好歹在江苏也混的中等偏上了，重男轻女吗？计划生育执行的如此严厉生两个的家庭在那个年代也是凤毛菱角好不好？家就一个孩子还轻那怎么轻？我日。。。	UNKNOWN
8928	开放二胎	先是开放二胎政策，鼓励生二胎，接着取消晚婚假，再两年将向单身狗征收单身税，完了将结婚生孩子加入大学必修课，毕业照统一抱孩子拍，不生孩子不给毕业证国歌歌词改成，生吧，不愿做爹妈的人们国家在下一盘大棋，你们不懂憋说话	UNKNOWN
8929	开放二胎	人口老龄化所以开放二胎 但是这并没有什么卵用 开放二胎20年后的就业问题呢？教育问题呢？各种问题呢？？？然后人口老龄化其中一后果就是社保缺口越来越大，什么延迟退休、自己交退休金的奇葩对策都出来了..都说从建国那会的鼓励生育就走错了好吗 一步错步步错 未来也将错下去	UNKNOWN
8930	开放二胎	今晚同事婚宴，红包即兴打油一首：山东貌美一枝花，金日结婚出嫁啦。二胎已经放开了，一胎还是抓紧吧！ |天津·双港...	UNKNOWN
8931	开放二胎	@应采儿 ：“女儿是爸爸的棉袄固然没错，但是如果女儿长得像爸爸的话就不是特别好，所以，还是生两个儿子比较保险。”这真是爱到深处自然黑呀！！还有，虽然是在抱怨@陳小春 不喜欢自己穿暴露的短裙出门，但是明显感受到了单身受到了一万点的暴击！！|应采儿自曝...	UNKNOWN
8932	开放二胎	开放二胎了之后是不是有很多妈咪们都准备着生二宝啦？so，是时候给宝宝选一个帅气又不浮夸的英文名啦	UNKNOWN
8933	开放二胎	被一个全面二胎给刷屏啦..今日最佳没有之一:“80后真是奇葩的一代，自己出生的时候，突然就独苗了，没有兄弟姐妹，打架都没人帮忙。好容易长大了，又鼓励多生孩子，要准备照顾四个老人，再养两个孩子，最后再帮两个孩子带四个孙子” 『80后是特别抗霍霍的一代哦』注定孤寂么！	UNKNOWN
8934	开放二胎	Amy妈妈又点赞我啦～开心～@Amy赵轩瑩 美妈告诉你哦，我妈妈这个重男轻女的重度患者，看了二胎时代爱上了Amy，居然一改以往的观念，说我要是以后也生这么可爱的女儿，就生两个小女孩！Amy魅力太大啦～	UNKNOWN
8935	开放二胎	陪完宝贝们的六一～然后姑妈就去过自己的六一啦～爱你们～不过把我搞破产啦为什么要生两个	UNKNOWN
8936	开放二胎	从人口政策的变化看，先是卫生计生部门合并，这是解决计生部门人员的去向问题，其次是单独二胎、全面二胎，同时“坚持基本国策”，是解决计生人员和积极分子的安全问题。若一下子全面否定计划生育，恐很多计生工作者上街会被痛殴！未来的计生只会淡出社会，估计在两年左右。	UNKNOWN
8937	开放二胎	#全面二胎#政策，受益最大的行业无疑是房地产和教育。优质教育资源集中的特大城市为适应两个孩子和老人居住需要大户型将受到追捧。学区房将使两个孩子受益因此将会更加火爆。而未来两个孩子的教育成本将成为家庭的沉重负担。生得起还要养得起并且要养得好，这种思维恐怕是制约年轻人生二胎的重要因素。	UNKNOWN
8938	开放二胎	活着。还是要多读书，多旅行，去看大千世界。可别变成那些的老太婆，整天遛孙子聊八卦，一辈子也就是眼前东家西家的破事，跟她有关系没关系都拿来嘚吧，而且特喜欢聊谁家生孩子、生二胎，张口闭口就是生殖器，一整天乐此不疲。	UNKNOWN
8939	开放二胎	我觉得我妈可能想要二胎了，要不然早上干嘛忘了关天然气，等我发现的时候都过了好几个小时了，辛亏我家一直开窗通风。	UNKNOWN
8940	开放二胎	作为独生子女没觉得不好，不觉得差玩伴，不觉得有事没人商量，要分享父母的爱和一切会不开心。所以每次看到二胎宣传论都是觉得瞎bb。跟你吃完饭逛超市的时候突然发现，原来是因为从生下来就有你在，原来遇到人生大事的时候有人为你想是真的会心安，原来钱分一半我也愿意。还是二胎好，我要生两个?	UNKNOWN
8941	开放二胎	全面放开二胎后，女性地位是否会明显下降？	UNKNOWN
8942	开放二胎	国家对于政策的改变怎可如此随意，会害了多少人，为什么受伤的总是我们8090后，父母那个年代我们出生让国家施行计划生育政策，庞大的80.90群体担负了前所未有的压力，房子，车子，结不起婚，等该我们结婚生子之时又开放二胎取消假期，那我们的孩子将来长大是否又面临我们一样状况 |庆阳·庆城...	UNKNOWN
8943	开放二胎	#全面二胎# 生什么生 一个孩子从出生到成年要花多少钱 多少心血你知道吗 我们80后面临的是买不起的房车 和赡养四个老人 在生两个孩子 你让我们死了得了！  不支持不同意二胎政策  阴谋 又是一场阴谋	UNKNOWN
8944	开放二胎	我们这一代人，冒着计划生育的风险出生，没能赶上义务教育，好不容易步入了晚婚行列，结果取消了晚婚的优惠政策，当我们规划未来一个孩子该如何养育的时候，结果又收到了开放二胎的政策。	UNKNOWN
